id,path,hash,subject,txt,authority,distraction,liking_similarity_deception,social_proof,commitment_integrity_reciprocation,class,label
2312,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3444.txt,51d15136bd407d643425a670623cb86b,Mike Presumably you ve seen all this the forwarded email,Mike Presumably you ve seen all this the forwarded email from Tim. I got this email from McIntyre a few days ago. As far as I m concerned he has the data sent ages ago. I ll tell him this but that s all no code. If I can find it it is likely to be hundreds of lines of uncommented fortran I recall the program did a lot more that just average the series. I know why he can t replicate the results early on it is because there was a variance correction for fewer series. See you in Bern. Cheers Phil Dear Phil In keeping with the spirit of your suggestions to look at some of the other multiproxy publications I ve been looking at Jones et al 1998 . The methodology here is obviously more straightforward than MBH98. However while I have been able to substantially emulate your calculations I have been unable to do so exactly. The differences are larger in the early periods. Since I have been unable to replicate the results exactly based on available materials I would appreciate a copy of the actual data set used in Jones et al 1998 as well as the code used in these calculations. There is an interesting article on replication by Anderson et al. some distinguished economists here 1 discussing the issue of replication in applied economics and referring favorably to our attempts in respect to MBH98. Regards Steve McIntyre X Mailer QUALCOMM Windows Eudora Version 6.2.0.14 Date Tue 26 Apr 2005 13 28 53 0100 To Phil Jones Keith Briffa From Tim Osborn Subject Fwd CCNet DEBUNKING THE DANGEROUS CLIMATE CHANGE SCARE Keith and Phil you both feature in the latest issue of CCNet 4 GLOBAL WARMING AND DATA Steve Verdon Outside the Beltway 25 April 2005 2 A new paper 3 from the St. Luis Federal Reserve Bank has an interesting paer on how important it is to archive not only the data but the code for empirical papers. While the article looks mainly at economic research there is also a lesson to be drawn from this paper about the current state of research for global warming climate change. One of the hallmarks of scientific research is that the results can be replicable. Without this the results shouldn t be considered valid let alone used for making policy. Ideally investigators should be willing to share their data and programs so as to encourage other investigators to replicate and or expand on their results.3 Such behavior allows science to move forward in a Kuhn style linear fashion with each generation seeing further from the shoulders of the previous generation.4 At a minimum the results of an endeavor if it is to be labeled scientific should be replicable i.e. another researcher using the same methods should be able to reach the same result. In the case of applied economics using econometric software this means that another researcher using the same data and the same computer software should achieve the same results. However this is precisely the problem that Steven McIntyre and Ross McKitrick have run into since looking into the methodology used by Mann Hughes and Bradely 1998 MBH98 the paper that came up with the famous hockey stick for temperature reconstructions. For example this post here shows that McIntyre was prevented from accessing Mann s FTP site. This is supposedly a public site where interested researchers can download not only the source code but also the data. This kind of behavior by Mann et. al. is simply unscientific and also rather suspicious. Why lock out a researcher who is trying to verify your results...do you have something to hide professors Mann Bradley and Huges Not only has this been a problem has this been a problem for McIntyre with regards to MBH98 but other studies as well. This post at Climate Audit shows that this problem is actually quite serious. Crowley and Lowery 2000 After nearly a year and over 25 emails Crowley said in mid October that he has misplaced the original data and could only find transformed and smoothed versions. This makes proper data checking impossible but I m planning to do what I can with what he sent. Do I need to comment on my attitude to the original data being misplaced Briffa et al. 2001 There is no listing of sites in the article or SI despite JGR policies requiring citations be limited to publicly archived data . Briffa has refused to respond to any requests for data. None of these guys have the least interest in some one going through their data and seem to hoping that the demands wither away. I don t see how any policy reliance can be made on this paper with no available data. Esper et al. 2002 This paper is usually thought to show much more variation than the hockey stick. Esper has listed the sites used but most of them are not archived. Esper has not responded to any requests for data. Jones and Mann 2003 Mann and Jones 2004 Phil Jones sent me data for these studies in July 2004 but did not have the weights used in the calculations which Mann had. Jones thought that the weights did not matter but I have found differently. I ve tried a few times to get the weights but so far have been unsuccessful. My surmise is that the weighting in these papers is based on correlations to local temperature as opposed to MBH98 MBH99 where the weightings are based on correlations to the temperature PC1 but this is just speculation right now. The papers do not describe the methods in sufficient detail to permit replication. Jacoby and d Arrigo northern treeline I ve got something quite interesting in progress here. If you look at the original 1989 paper you will see that Jacoby cherry picked the 10 most temperature sensitive sites from 36 studied. I ve done simulations to emulate cherry picking from persistent red noise and consistently get hockey stick shaped series with the Jacoby northern treeline reconstruction being indistinguishable from simulated hockey sticks. The other 26 sites have not been archived. I ve written to Climatic Change to get them to intervene in getting the data. Jacoby has refused to provide the data. He says that his research is mission oriented and as an ex marine he is only interested in a few good series. Jacoby has also carried out updated studies on the Gasp series so essential to MBH98. I ve seen a chronology using the new data which looks completely different from the old data which is a hockey stick . I ve asked for the new data but Jacoby d Arrigo have refused it saying that the old data is better for showing temperature increases. Need I comment I ve repeatedly asked for the exact location of the Gasp site for nearly 9 months now I was going to privately fund a re sampling program but Jacoby Cook and others have refused to disclose the location. Need I comment Jones et al 1998 Phil Jones stands alone among paleoclimate authors as a diligent correspondent. I have data and methods from Jones et al 1998. I have a couple of concerns here which I m working on. I remain concerned about the basis of series selection there is an obvious risk of cherrypicking data and I m very unclear what steps if any were taken to avoid this. The results for the middle ages don t look robust to me. I have particular concerns with Briffa s Polar Urals series which takes the 11th century results down Briffa arguing that 1032 was the coldest year of the millennium . It looks to me like the 11th century data for this series does not meet quality control criteria and Briffa was over reaching. Without this series Jones et al. 1998 is high in the 11th century. Note that none of this actually disproves the global warming hypothesis. However it does raise very very serious questions in my opinion. We are talking about enacting policies to curb global warming that could cost not billions but trillions of dollars. Shouldn t we at least be allowed to see the source code the data and ask for replication at a minimum I think the answer is simple YES Dr Timothy J Osborn Climatic Research Unit School of Environmental Sciences organization of East Anglia Norwich NR4 7TJ UK e mail user domain phone 44 1603 592089 fax 44 1603 507784 web 4 timo sunclock 5 timo sunclock.htm Prof. Phil Jones Climatic Research Unit Telephone 44 0 1603 592090 School of Environmental Sciences Fax 44 0 1603 507784 organization of East Anglia Norwich Email user domain NR4 7TJ UK References 1. 2. 3. 4. timo 5. timo sunclock.htm,0,0,0,0,0,0,Legit
4086,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/1409.txt,1ed01ce3908b8ed7a5cd56c1719e742d,Daniele Milan updated a Travel event in the Pre Sales,Daniele Milan updated a Travel event in the Pre Sales Meeting calendar Dec 18 2013 Until Dec 19 2013 Daniele Milan Mostapha Maanna Saudi MOD Delivery assessment You are receiving this notification because you are watching the following Pre Sales Meeting Sent by Atlassian Confluence 5.3 the Enterprise Wiki ,0,0,0,0,0,0,Legit
1491,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4892.txt,bc5c9894d20c1446b8ee91a256521611,05 07 2016 09 38 AM EDT By Mike Allen,05 07 2016 09 38 AM EDT By Mike Allen mikeallen user domain and Daniel Lippman dlippman user domain Happy Kentucky Derby day Post time is 6 34 p.m. It s Gold Cup in Virginia. TOMORROW is Mother s Day. It s 72 days to Cleveland 79 days to Philly 185 days to election. PLAYBOOK BREAKFAST The GOP s 24 hour meltdown Trump s promise to unify the Republican Party is in tatters as an all out civil war grips the GOP by Nolan McCaskill with Katie Glueck Daniel Strauss Nick Gass and Brianna Gurciullo A full bore GOP civil war has broken out dividing the party into factions that are providing fresh headaches for Republican National Committee Chairman Reince Priebus. Priebus on Friday tried to encourage his fellow Republicans to put down their arms. Sitting down for a one hour conversation with POLITICO s Mike Allen Priebus repeatedly stated that it s just been three days since Trump became the presumptive nominee and that it s going to take time for Republicans to absorb their new reality. Priebus said Trump understands that the party has to unify wide blocs of voters and he dismissed the latest furor over Trump s tweet celebrating Cinco de Mayo with a picture of him tucking into a taco bowl. He s trying and honestly he s trying and I will tell you what I honestly think he understands that building and unifying and growing the party is the only way we re going to win ... I think he gets that. Playing the role of chief GOP diplomat Priebus empathized with Ryan. HOT VIDEO POLITICOEvents A little Baileys for Reince s cereal at PlaybookBreakfast ... cspan Reince reaction to Donald Trump CincoDeMayo taco bowl tweet He s trying ...Honestly He trying. via Politico PIC DU JOUR Washington Examiner s Al Weaver alweaver22 American Bridge handing these out to reporters at Playbook breakfast w Reince ... Baileys Kellogg s corn flakes cereal TOP TWEETS blakehounshell OH in the newsroom Can you grab the taco reflow 2016 ... seanspicer Flashback Friday remember all TheDemocrats in 2012 who didn t attend domain Convention See the full list here ... ... PRyan I ve invited realDonaldTrump for a meeting with GOP leaders next week and I look forward to the discussion. ... BuzzFeedAndrew replies Ever seen Godfather Three ... EricFehrn Trump became the first candidate to ever pander to voters by eating ethnic food. What will he do next GOP UNITES ... ,0,0,0,0,0,0,Legit
68,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4840.txt,b286c72d63f6b0bda26e01d25be9790f,Oh no I 92m ready for 11am just relegated to,Oh no I 92m ready for 11am just relegated to elastic waistbands for a while Best Regards Samantha Stokes Damato Esq. Licensed Realtor AE in DC MD VA SRS SMC W.C. A.N. Miller Realtors A Long and Foster Company Chevy Chase Office 5518 Connecticut Avenue NW Washington DC 20015 Email user domain website www.samanthadamato.com Mobile 202 309 2109 Office 202 966 1400 Your referral is the best compliment I could receive. Thank you for workin g with me. This email transmission may contain confidential and privileged information . If you are not the intended recipient please notify the sender by email do not disseminate and delete immediately. On May 15 2016 at 10 09 AM Kaplan Jordan ,0,0,0,0,0,0,Legit
637,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/579.txt,670988567544435e39a60814af0b4cdd,Resending . Apologies I changed Jean s email incorrectly .,Resending. Apologies I changed Jean s email incorrectly. This one is now correct. Phil David I will send you this once we post the ZOD on the WG1 web site in mid Jan05. Our diagrams are in a state of flux. Most of the temperature and precipitation trend maps are being done in Asheville and I should be getting them later this week or early next. We will be showing maps for the whole 20th century but others will focus on the period since 1979. You might like to consider avoiding duplication by using these eventually they will be 1979 2005 poss 2006 . Trends of indices in extremes will likely be similar but with signs on maps. Nothing has been decided yet though and I expect a significant part of our time at LA2 will be taken up by discussing improving diagrams in our ZOD. You can help us by sending comments to WG1 on the relevant parts which are likely to be almost all. Cheers Phil Cheers Phil ,0,0,0,0,0,0,Legit
3578,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/215.txt,c1963be7475752b8521404437811461d,Phil Remember all the fun we had last year over,Phil Remember all the fun we had last year over 1995 global temperatures with early release of information via Oz inventing the December monthly value letters to Nature etc etc I think we should have a cunning plan about what to do this year simply to avoid a lot of wasted time. I have been discussing with David P and suggest the following 1. By 20 Dec we will have land and sea data up to Nov 2. David computes the December land anomaly based on 500hPa heights up to 20 Dec. 3. We assume that Dec SST anomaly is the same as Nov 4. We can therefore give a good estimate of 1996 global temps by 20 Dec 5. We feed this selectively to Nick Nuttall who has had this in the past and seems now to expect special treatment so that he can write an article for the silly season. We could also give this to Neville Nicholls 6. We explain that data is provisional and how the data has been created so early ie the estimate for Dec and also 7. We explain why the globe is 0.23k or whatever the final figure is cooler than 95 NAO reversal slight La Nina . Also that global annual avg is only accuirate to a few hundredths of a degree we said this last year can we be more exact eg PS MS 0.05K or is this to big 8. FROM NOW ON WE ANSWER NO MORE ENQUIRIES ABOUT 1996 GLOBAL TEMPS BUT EXPLAIN THAT IT WILL BE RELEASED IN JANUARY. 9. We relesae the final estimate on 20 Jan with a joint UEA MetO press release. It may not evoke any interest by then. 10. For questions after the release to Nuttall I late Dec early Jan we give the same answer as we gave him. Are you happy with this or can you suggest something better ie simpler I know it sound a bit cloak and dagger but its just meant to save time in the long run. Im copying this to DEP and CKF also for comments. Cheers Geoff,0,0,0,0,0,0,Legit
1766,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4943.txt,8ad2ef5146181235022da7d80fc4380f,Kevin I didn t mean to offend you . But, Kevin I didn t mean to offend you. But what you said was we can t account for the lack of warming at the moment . Now you say we are no where close to knowing where energy is going . In my eyes these are two different things the second relates to our level of understanding and I agree that this is still lacking. Tom. ,0,0,0,0,0,0,Legit
1133,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3559.txt,635dfdd84f7e339238325af0e7910ab9,Awesome thanks Then the flights are a go ahead and,Awesome thanks Then the flights are a go ahead and the return is up to you pending the time of the Sat meeting. Flight options below American Airlines Fri 6 3 20 8 39a DCA 11 28a MIA 20 Sat 6 4 12 59p MIA 3 31p DCA 20 or American Airlines Fri 6 3 8 39a DCA 11 28a MIA 20 Sat 6 4 4 30p MIA 7 02p DCA 20 ,0,0,0,0,0,0,Legit
398,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/689.txt,37d4ee71e49894926d90ba6d3ceeefcf,I don t like this at all Sent from my,I don t like this at all Sent from my iPhone ,0,0,0,0,0,0,Legit
978,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/891.txt,1119c71953987ae27c93837d35e978ea,Daniele Milan updated a event in the Conferences Marketing Events,Daniele Milan updated a event in the Conferences Marketing Events calendar Feb 06 2014 Until Feb 08 2014 DEFEXPO You are receiving this notification because you are watching the following Conferences Marketing Events Sent by Atlassian Confluence 5.4.1 the Enterprise Wiki ,0,0,0,0,0,0,Legit
2480,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3858.txt,e71c541fbb7db5390a920e95ea7779a3,Hey He s doing it Yay So we just need,Hey He s doing it Yay So we just need to remind them on the day o f apparently My cousin says Batting practice starts at 5 I believe and they can pick up the passes at ho me plate plaza. I will text her that afternoon to remind her which is her request. Hooray Xo L ,0,0,0,0,0,0,Legit
1428,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3064.txt,4f33d68cd0296a96c69989947880a734,What was . Jordan Kaplan National Finance Director Democratic National,What was. Jordan Kaplan National Finance Director Democratic National Committee 202 488 5002 o 312 339 0224 c user domain ,0,0,0,0,0,0,Legit
4203,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/1088.txt,0efeda24ee222a3a56214b544d38dccc,Having trouble viewing this email Click here ui.constantcontact.com images p1x1.gif,Having trouble viewing this email Click here ui.constantcontact.com images p1x1.gif c c8f14280 7dd4 11e3 9b46 d4ae52a2cb52 ch c9ef5190 7dd4 11e3 9be8 d4ae52a2cb52 ,0,0,0,0,0,0,Legit
1543,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4603.txt,7f365699d12e515ef749aeb6de079713,Hey Sri . To make this easier on Tina it,Hey Sri. To make this easier on Tina it is probably best you send us her availability then we can work around that. Feel free to send options in July pre convention as well. Thanks for getting back to us. Jordan C. Vaughn National AALC Finance Director Democratic National Committee 202 488 5089 o 407 797 2215 c user domain ,0,0,0,0,0,0,Legit
3457,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2022.txt,b129016906af90050f10ecdfbcf37d02,Good job Scott . 20 Jordan Kaplan National Finance Director,Good job Scott. 20 Jordan Kaplan National Finance Director Democratic National Committee 202 488 5002 o 312 339 0224 c user domain ,0,0,0,0,0,0,Legit
3968,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2277.txt,eb2db242116f9e7bc2cb4f766e9d39c6,What does it take to stop cybersecurity breaches like Anthem,What does it take to stop cybersecurity breaches like Anthem s Encryption not enough. infosec domain domain February 24 2015 Put the internet to work for you. Delete or edit this Recipe ,0,0,0,0,0,0,Legit
3480,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2165.txt,9cad8f9032f323f9a63e30e9468012fd,Going to try and shave the down . Max Marshall,Going to try and shave the down. Max Marshall Southern Finance Director Democratic National Committee On May 9 2016 at 5 25 PM Kaplan Jordan ,0,0,0,0,0,0,Legit
4561,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2778.txt,9b3ca18e31752feb1c87700cdccf6ac3,media only screen and max width 730px .leaderboard di splay, media only screen and max width 730px .leaderboard di splay none important webkit text size adjust none bo dy min width 100 important table id 3Dwrapper table class 3Dad group table id 3Dwrappe r .intro table id 3Dwrapper .divide width 100 i mportant brief fl oat none important width 100 important .ad group display block im portant padding left 10px div class 3Dad margin auto important padding top 0 important padding left 0 important display block important width 100 important table td class 3Dnumber display none important Bloomberg Politics Daily SIGN UP The Brief C2 A0 Donald Trump E2 80 99s Dodd Frank plan will be early test of Republican unity The presumptive GOP presidenti al nominee says he E2 80 99ll deliver a plan in the next two weeks to rewri te the Dodd Frank law. Around the same time the House Financial Services c hairman is promising to make his own. C2 A0 Sha dow banks Hillary Clinton flags as risky put millions into her run The Democratic front runne r has vowed to be tougher on Wall Street than any other candidate but that hasn E2 80 99t stopped the financial industry from sending her cash. C2 A0 Senate candidates spending big on TV ads in th e year of Trump Wi th many donors uncertain whether to donate to the billionaire their focus is turning to down ballot races. C2 A0 E2 80 9CKeeping him on the sidelines is not an option. The hits are coming E2 80 94they are just going to have to deal wit h it. E2 80 9D E2 80 94 Democratic strategist Jim Manley on Bill Clinton C2 A0 Trump goes conventiona l with conservative Supreme Court list The unorthodox candidate turned out to be a pretty typ ical Republican when it comes to the nation E2 80 99s highest court. C2 A0 Trump invested in outsourcing companies he deno unced in campaign The mogul has been tough on American companies that have moved jobs to othe r countries even as he invested in some he called out. C2 A0 All the things that Donald Trump is not VIDEO We E2 80 99ve heard a lot about everything that Donald Trump is. But he E2 80 99s also NOT a lot of things . C2 A0 C2 A0 Catch E2 80 9CWith All Due Respect E2 80 9D on Bloomberg TV and BloombergPolitics.com weekdays at 5 p.m. ET. C2 A0 C2 A0 Follo w us C2 A0 For press inquiries plea se contact Emma Angerer user domain 202 654 4332 C2 A0 You received this message because you are subscribed to the Bloomberg P olitics Daily newsletter. C2 A0 C2 A0 Unsubscribe BloombergPolitics.com Contact Us Bloomberg L.P. 731 Lexington New York NY 10022 y5tYWlsLmJsb29tYmVyZ3BvbGl0aWNzLmNvbSI 5620642517893f007f8b4d8aBcf67ce4c 8a40s1a.2e4 283b2841.gif alt 3D border 3D 0 20 If you believe this has been sent to you in error please click k.mail.bloombergpolitics.com oc 5620642517893f007f8b4d8a40s1a.2e4 06d26b5c to safely unsubscribe.,0,0,0,0,0,0,Legit
